"ProductID","ProductPrice","ProductCost"
3664,305.04,295.8888
3665,327.44,261.952
3666,184.17,162.0696
3667,52.49,43.5667
3668,459.12,399.4344
3669,431.32,362.3088
3670,408.82,355.6734
3671,105.54,85.4874
3672,468.42,365.3676
3673,451,401.39
3674,153.77,136.8553
3675,71.65,60.9025
3676,373.76,325.1712
3677,198.71,164.9293
3678,461.19,396.6234
3679,460.9,359.502
3680,449.62,355.1998
3681,335.67,251.7525
3682,45.23,42.9685
3683,169.21,140.4443
3684,444.36,355.488
3685,26.58,20.4666
3686,132.78,118.1742
3687,421.2,362.232
3688,402.51,398.4849
3689,188.7,156.621
3690,97.78,79.2018
3691,125.72,104.3476
3692,45.13,37.9092
3693,179.66,174.2702
3694,476.19,447.6186
3695,309.26,241.2228
3696,22.38,20.3658
3697,467.05,368.9695
3698,248.53,196.3387
3699,396.68,325.2776
3700,443.14,376.669
3701,411.68,374.6288
3702,56.46,50.814
3703,98.57,94.6272
3704,480.39,374.7042
3705,16.68,14.5116
3706,238.69,224.3686
3707,262.84,244.4412
3708,318.41,238.8075
3709,168.1,137.842
3710,355.85,338.0575
3711,40.16,30.9232
3712,303.19,242.552
3713,267.18,256.4928
3714,288.74,262.7534
3715,49.3,37.961
3716,59.21,55.0653
3717,57.15,43.434
3718,360.26,342.247
3719,136.07,122.463
3720,71.12,57.6072
3721,219.07,210.3072
3722,193.55,152.9045
3723,95.77,72.7852
3724,63.34,49.4052
3725,81.13,64.0927
3726,7.47,6.2001
3727,436.91,358.2662
3728,89.75,86.16
3729,179.79,167.2047
3730,41.97,31.4775
3731,378.72,325.6992
3732,228.41,212.4213
3733,434.39,399.6388
3734,55.52,52.744
3735,14.27,13.4138
3736,371.51,289.7778
3737,33.85,31.4805
3738,14.73,11.784
3739,49.88,47.8848
3740,221.47,210.3965
3741,435.8,392.22
3742,410.47,311.9572
3743,82.14,63.2478
3744,325.25,318.745
3745,238.8,186.264
3746,141.56,121.7416
3747,259.03,243.4882
3748,266.96,237.5944
3749,335.52,305.3232
3750,224.21,217.4837
3751,87.98,85.3406
3752,286.03,223.1034
3753,222.56,211.432
3754,229.26,183.408
3755,217.71,178.5222
3756,205.36,190.9848
3757,193.2,150.696
3758,115.78,113.4644
3759,151.92,141.2856
3760,415.94,361.8678
3761,398.96,386.9912
3762,445.93,419.1742
3763,10.83,9.2055
3764,19.06,18.107
3765,391.2,352.08
3766,406.16,349.2976
3767,86.6,71.012
3768,348.17,313.353
3769,13.3,12.369
3770,85.72,80.5768
3771,311.73,255.6186
3772,316.47,272.1642
3773,310.82,289.0626
3774,479.56,445.9908
3775,431.28,422.6544
3776,362.93,352.0421
3777,253.64,195.3028
3778,432.67,328.8292
3779,127.88,113.8132
3780,315.94,265.3896
3781,245.74,221.166
3782,486.05,383.9795
3783,449.43,413.4756
3784,479.61,364.5036
3785,158.13,140.7357
3786,47.44,45.068
3787,325.83,289.9887
3788,126.63,97.5051
3789,50.65,43.559
3790,355.58,344.9126
3791,357.41,350.2618
3792,461.17,451.9466
3793,403.72,322.976
3794,268.57,257.8272
3795,23.41,20.8349
3796,57.89,56.7322
3797,35.03,26.6228
3798,75.6,72.576
3799,436.53,340.4934
3800,163.41,150.3372
3801,352.58,271.4866
3802,122.07,117.1872
3803,2.36,1.7936
3804,30.91,30.2918
3805,290.27,252.5349
3806,39.93,31.1454
3807,336.85,330.113
3808,251.41,213.6985
3809,332.6,266.08
3810,400.39,392.3822
3811,103.77,89.2422
3812,85.08,64.6608
3813,86.02,78.2782
3814,276.87,268.5639
3815,390.02,292.515
3816,63.39,60.8544
3817,343.09,271.0411
3818,35.19,28.8558
3819,275.74,237.1364
3820,15.68,14.112
3821,348.07,306.3016
3822,232.48,185.984
3823,465.8,447.168
3824,239.18,232.0046
3825,112.14,94.1976
3826,324.96,269.7168
3827,388.28,341.6864
3828,64.14,57.726
3829,175.31,140.248
3830,290.62,276.089
3831,318.97,306.2112
3832,370.97,293.0663
3833,467.23,439.1962
3834,397.03,357.327
3835,156.87,125.496
3836,471.54,410.2398
3837,380.72,376.9128
3838,244.69,203.0927
3839,472.11,391.8513
3840,480.35,360.2625
3841,287.2,264.224
3842,408.27,371.5257
3843,7.62,5.8674
3844,410.82,382.0626
3845,357.17,285.736
3846,57.5,55.2
3847,18.95,16.4865
3848,202.78,196.6966
3849,260.48,200.5696
3850,368.51,339.0292
3851,194.36,174.924
3852,174.69,146.7396
3853,113.3,86.108
3854,78.96,76.5912
3855,31.63,27.2018
3856,192.26,171.1114
3857,221.96,195.3248
3858,419.77,331.6183
3859,159.44,141.9016
3860,442.71,438.2829
3861,455.64,432.858
3862,240.76,207.0536
3863,180.76,150.0308
3864,333.29,276.6307
3865,441.98,375.683
3866,214.88,182.648
3867,485.7,471.129
3868,438.13,341.7414
3869,223.45,174.291
3870,382.98,337.0224
3871,28.38,24.123
3872,296.56,258.0072
3873,125.65,103.033
3874,214.59,182.4015
3875,325.74,286.6512
3876,28.59,21.7284
3877,257.11,236.5412
3878,59.87,47.896
3879,69.66,67.5702
3880,47.36,38.3616
3881,215.4,211.092
3882,286,248.82
3883,376.62,361.5552
3884,45.8,40.304
3885,273.9,254.727
3886,130.32,99.0432
3887,383.66,364.477
3888,377.94,332.5872
3889,327.19,314.1024
3890,321.59,266.9197
3891,40.33,33.8772
3892,127.02,121.9392
3893,470.28,390.3324
3894,108.69,98.9079
3895,287.82,284.9418
3896,182.73,175.4208
3897,255.72,214.8048
3898,13.15,13.0185
3899,407.83,330.3423
3900,106.53,101.2035
3901,276.64,229.6112
3902,3.92,3.0576
3903,9.73,8.5624
3904,336.97,259.4669
3905,470.5,465.795
3906,444.35,351.0365
3907,364.34,320.6192
3908,39.07,33.2095
3909,32.36,29.7712
3910,161.12,138.5632
3911,344.93,262.1468
3912,53.34,50.1396
3913,72.65,71.197
3914,153.82,149.2054
3915,437.32,332.3632
3916,411,341.13
3917,66.68,54.0108
3918,241.74,190.9746
3919,174.44,167.4624
3920,302.18,238.7222
3921,344.35,316.802
3922,454.94,436.7424
3923,184.09,156.4765
3924,35.25,27.8475
3925,181.03,179.2197
3926,315.4,312.246
3927,33.15,32.487
3928,202.48,164.0088
3929,89.8,87.106
3930,99.57,97.5786
3931,253.11,210.0813
3932,414.08,343.6864
3933,117.59,112.8864
3934,402.03,337.7052
3935,242.24,232.5504
3936,363.8,280.126
3937,201.87,153.4212
3938,309.55,256.9265
3939,288.91,225.3498
3940,75.95,62.279
3941,19.06,16.7728
3942,63.36,57.024
3943,67.65,62.238
3944,381.06,320.0904
3945,140.73,128.0643
3946,286.29,283.4271
3947,488.46,449.3832
3948,320.49,272.4165
3949,97.82,94.8854
3950,18.72,18.3456
3951,355.9,270.484
3952,140.3,120.658
3953,276.13,226.4266
3954,389.15,381.367
3955,128.18,120.4892
3956,21.87,21.6513
3957,69.39,68.6961
3958,86.49,71.7867
3959,205.71,156.3396
3960,105.35,87.4405
3961,334.11,257.2647
3962,409.64,352.2904
3963,330.38,320.4686
3964,265.38,260.0724
3965,317.14,310.7972
3966,13.12,12.8576
3967,190.84,167.9392
3968,50.9,48.864
3969,439.66,364.9178
3970,382.76,348.3116
3971,55.34,43.7186
3972,387.98,322.0234
3973,46.15,38.766
3974,189.52,155.4064
3975,403.79,387.6384
3976,248.37,235.9515
3977,354.29,308.2323
3978,420.46,395.2324
3979,203.37,156.5949
3980,350.34,276.7686
3981,185.5,159.53
3982,435.57,357.1674
3983,188.14,142.9864
3984,53.02,49.8388
3985,273.63,262.6848
3986,174.98,143.4836
3987,441.54,348.8166
3988,385.43,308.344
3989,482.47,443.8724
3990,86.94,85.2012
3991,399.87,327.8934
3992,295.99,251.5915
3993,251.72,193.8244
3994,61.43,53.4441
3995,444.27,435.3846
3996,44.47,35.576
3997,277.15,246.6635
3998,406.38,337.2954
3999,127.96,115.164
4000,42.74,39.3208
4001,274.56,214.1568
4002,262.48,196.86
4003,186.67,179.2032
4004,125.47,122.9606
4005,349.19,328.2386
4006,8.79,8.3505
4007,476.45,366.8665
4008,258.1,250.357
4009,39.31,33.0204
4010,81.12,68.952
4011,26.73,22.7205
4012,59,47.79
4013,472.14,429.6474
4014,252.21,189.1575
4015,483.33,468.8301
4016,308.07,255.6981
4017,353.72,343.1084
4018,102.03,86.7255
4019,421.35,353.934
4020,298.07,268.263
4021,480.42,466.0074
4022,110.39,88.312
4023,123.06,121.8294
4024,52.91,46.0317
4025,485.82,476.1036
4026,218.43,179.1126
4027,202.62,176.2794
4028,352.98,300.033
4029,10.5,8.505
4030,437.91,429.1518
4031,283.48,215.4448
4032,362.06,358.4394
4033,429.96,365.466
4034,340.32,299.4816
4035,355.37,334.0478
4036,478.55,401.982
4037,93.75,84.375
4038,407.21,394.9937
4039,97.38,74.9826
4040,331.85,278.754
4041,145.72,138.434
4042,372.37,323.9619
4043,287.81,279.1757
4044,276.27,254.1684
4045,368.82,324.5616
4046,483.24,463.9104
4047,213.02,183.1972
4048,175.62,133.4712
4049,184.29,178.7613
4050,454.67,441.0299
4051,214.5,184.47
4052,142.24,110.9472
4053,326.03,277.1255
4054,118.92,89.19
4055,133.08,99.81
4056,184.97,164.6233
4057,257.35,247.056
4058,106.8,99.324
4059,70.19,52.6425
4060,34.9,30.014
4061,183.4,168.728
4062,191.99,186.2303
4063,381.43,305.144
4064,122.8,115.432
4065,321.54,270.0936
4066,135.01,116.1086
4067,306.75,297.5475
4068,433.78,368.713
4069,280.64,263.8016
4070,387.39,368.0205
4071,140.92,133.874
4072,428.28,372.6036
4073,413.1,384.183
4074,61.67,55.503
4075,77.89,65.4276
4076,98.38,86.5744
4077,448.23,358.584
4078,268.84,217.7604
4079,394.47,374.7465
4080,225.24,189.2016
4081,199.62,195.6276
4082,40.43,38.8128
4083,43.65,36.2295
4084,71.22,58.4004
4085,479.72,460.5312
4086,362.15,275.234
4087,33.27,31.2738
4088,365.04,284.7312
4089,360.26,277.4002
4090,26.01,24.1893
4091,345.59,290.2956
4092,246.68,222.012
4093,321.25,244.15
4094,171.3,167.874
4095,388.33,372.7968
4096,353.33,349.7967
4097,221.17,183.5711
4098,234.46,213.3586
4099,283.59,241.0515
4100,298.56,280.6464
4101,41.04,35.2944
4102,365.67,362.0133
4103,292.77,260.5653
4104,245.14,237.7858
4105,277.19,238.3834
4106,272.66,231.761
4107,184.02,161.9376
4108,239.39,213.0571
4109,466.32,429.0144
4110,207.53,203.3794
4111,214.69,176.0458
4112,166.6,144.942
4113,38.56,30.848
4114,242.94,238.0812
4115,199.48,183.5216
4116,221.98,166.485
4117,461.78,364.8062
4118,149.55,139.0815
4119,385.21,323.5764
4120,270.1,218.781
4121,172.68,138.144
4122,484.97,383.1263
4123,6.33,4.9374
4124,269.69,242.721
4125,477.22,367.4594
4126,36.96,27.72
4127,23.08,19.1564
4128,414.94,406.6412
4129,24.24,22.7856
4130,14.89,12.8054
4131,10.85,8.463
4132,447.4,375.816
4133,175.25,141.9525
4134,440.46,396.414
4135,239.77,199.0091
4136,402.89,322.312
4137,113.1,87.087
4138,424.59,373.6392
4139,439.64,351.712
4140,331.05,314.4975
4141,362.66,355.4068
4142,361.26,328.7466
4143,443.81,386.1147
4144,443.43,403.5213
4145,354.71,322.7861
4146,127.15,124.607
4147,459.14,404.0432
4148,466.17,438.1998
4149,23.46,17.595
4150,362.86,293.9166
4151,23.36,18.688
4152,143.56,114.848
4153,325.89,309.5955
4154,339.5,261.415
4155,338.62,284.4408
4156,452.32,357.3328
4157,169.5,159.33
4158,191.61,172.449
4159,300.1,285.095
4160,58.03,56.2891
4161,185.37,181.6626
4162,90.69,80.7141
4163,444.68,417.9992
4164,455.56,437.3376
4165,302.59,248.1238
4166,363.32,345.154
4167,410.5,365.345
4168,128.86,110.8196
4169,147.42,116.4618
4170,261.95,204.321
4171,372.26,312.6984
4172,90.13,79.3144
4173,169.34,164.2598
4174,107.11,100.6834
4175,45.57,44.6586
4176,215.22,200.1546
4177,403.11,374.8923
4178,208.48,204.3104
4179,34.57,30.7673
4180,480.3,408.255
4181,357.6,343.296
4182,154.98,136.3824
4183,227.54,172.9304
4184,171.29,147.3094
4185,384.46,330.6356
4186,481.84,462.5664
4187,166.47,164.8053
4188,27.72,21.8988
4189,256.49,220.5814
4190,170.59,150.1192
4191,169.9,132.522
4192,78.08,71.8336
4193,338.67,257.3892
4194,411.37,357.8919
4195,254.1,246.477
4196,254.22,218.6292
4197,35.12,33.7152
4198,428.35,424.0665
4199,209.98,159.5848
4200,292.11,230.7669
4201,16.1,15.134
4202,9.15,7.7775
4203,143.91,109.3716
4204,278.96,267.8016
4205,389.58,373.9968
4206,460.85,396.331
4207,457.06,402.2128
4208,120.6,110.952
4209,361.05,285.2295
4210,83.31,77.4783
4211,487.79,429.2552
4212,65.13,62.5248
4213,340.29,285.8436
4214,280.94,235.9896
4215,144.38,131.3858
4216,374.34,363.1098
4217,314.18,276.4784
4218,240.63,185.2851
4219,385.94,289.455
4220,154.43,126.6326
4221,425.71,408.6816
4222,207.6,178.536
4223,318.57,264.4131
4224,392.9,373.255
4225,323.95,246.202
4226,26.01,25.2297
4227,351.99,327.3507
4228,113.96,111.6808
4229,393.96,299.4096
4230,227.43,170.5725
4231,358.41,272.3916
4232,370.3,311.052
4233,131.84,127.8848
4234,252.74,245.1578
4235,404.97,396.8706
4236,77.82,76.2636
4237,302.17,293.1049
4238,464.86,418.374
4239,173.92,146.0928
4240,456.4,369.684
4241,487.31,384.9749
4242,348.86,293.0424
4243,285.72,248.5764
4244,166.3,138.029
4245,488.5,439.65
4246,287.73,241.6932
4247,428.08,419.5184
4248,47.43,39.8412
4249,320.81,240.6075
4250,409.52,315.3304
4251,9.3,9.114
4252,157.79,154.6342
4253,283.63,243.9218
4254,422.89,363.6854
4255,17.11,13.8591
4256,194.38,184.661
4257,78.94,62.3626
4258,202.28,171.938
4259,87,65.25
4260,371.03,326.5064
4261,46.58,46.1142
4262,424.43,373.4984
4263,308.35,240.513
4264,417.26,333.808
4265,48.82,47.3554
4266,210.08,197.4752
4267,216.9,188.703
4268,455.01,373.1082
4269,392.89,349.6721
4270,460.28,418.8548
4271,276.03,245.6667
4272,362.77,344.6315
4273,70.93,65.9649
4274,416.83,391.8202
4275,207.33,192.8169
4276,223.98,199.3422
4277,337.96,331.2008
4278,239.6,215.64
4279,385.02,373.4694
4280,214.84,180.4656
4281,101.47,86.2495
4282,371.38,319.3868
4283,92.26,74.7306
4284,251.72,196.3416
4285,483.59,415.8874
4286,352.45,271.3865
4287,136.99,119.1813
4288,434.79,343.4841
4289,483.32,405.9888
4290,388.37,368.9515
4291,67.56,57.426
4292,210.1,174.383
4293,69.54,54.9366
4294,389.35,299.7995
4295,334.09,257.2493
4296,342.74,332.4578
4297,360.64,277.6928
4298,428.34,334.1052
4299,454.78,436.5888
4300,262.36,228.2532
4301,139.82,125.838
4302,194.01,180.4293
4303,446.92,375.4128
4304,53.59,43.9438
4305,484.69,392.5989
4306,123.87,121.3926
4307,320.68,272.578
4308,136.64,105.2128
4309,287.04,264.0768
4310,254.52,203.616
4311,266.32,226.372
4312,455.73,432.9435
4313,293.12,240.3584
4314,185.98,167.382
4315,135.4,129.984
4316,209.19,202.9143
4317,409.11,396.8367
4318,64.45,48.982
4319,446.27,397.1803
4320,445.37,342.9349
4321,468.65,440.531
4322,254.58,216.393
4323,269.71,253.5274
4324,455.31,391.5666
4325,291.34,282.5998
4326,252.84,247.7832
4327,357.51,303.8835
4328,81.91,68.8044
4329,31.36,26.656
4330,62.23,56.007
4331,346.29,308.1981
4332,448.22,434.7734
4333,441.72,415.2168
4334,234.76,187.808
4335,245.48,220.932
4336,388.83,291.6225
4337,28.76,27.322
4338,145.4,129.406
4339,194.76,186.9696
4340,67.27,60.543
4341,65.24,57.4112
4342,229.81,216.0214
4343,410.82,386.1708
4344,14.82,14.2272
4345,201.44,189.3536
4346,439.18,346.9522
4347,482.57,395.7074
4348,153.51,142.7643
4349,135.41,131.3477
4350,348.54,306.7152
4351,238.17,195.2994
4352,58.99,57.2203
4353,316.33,306.8401
4354,467.63,439.5722
4355,236.9,213.21
4356,227.17,213.5398
4357,467.46,364.6188
4358,201.41,171.1985
4359,308.73,274.7697
4360,213.51,202.8345
4361,177.29,134.7404
4362,290.43,255.5784
4363,96.36,76.1244
4364,474.89,465.3922
4365,7.82,7.2726
4366,174.2,172.458
4367,125.69,94.2675
4368,450.91,405.819
4369,344.5,272.155
4370,329.57,313.0915
4371,393.71,346.4648
4372,337.79,310.7668
4373,335.89,275.4298
4374,283.42,257.9122
4375,336.43,299.4227
4376,253.06,202.448
4377,424.56,318.42
4378,168.7,160.265
4379,362.42,318.9296
4380,76.63,67.4344
4381,44.12,36.6196
4382,220.75,183.2225
4383,297.2,228.844
4384,166,161.02
4385,369.82,355.0272
4386,380.1,334.488
4387,168.17,161.4432
4388,24.32,20.4288
4389,245.74,233.453
4390,79.23,62.5917
4391,113.5,96.475
4392,374.62,295.9498
4393,288.29,276.7584
4394,64.81,61.5695
4395,155.77,140.193
4396,148.43,112.8068
4397,90.25,71.2975
4398,408.92,331.2252
4399,128.12,114.0268
4400,180.96,153.816
4401,175.74,163.4382
4402,55.14,42.4578
4403,397.06,349.4128
4404,193.08,156.3948
4405,284.99,233.6918
4406,168.87,158.7378
4407,412.23,387.4962
4408,299.59,272.6269
4409,275.88,248.292
4410,92.79,90.0063
4411,247.28,225.0248
4412,266.7,208.026
4413,413.84,339.3488
4414,265.97,257.9909
4415,464.85,450.9045
4416,189.98,167.1824
4417,334.85,298.0165
4418,323.02,310.0992
4419,466.87,401.5082
4420,274.8,263.808
4421,177.61,140.3119
4422,196.57,149.3932
4423,305.53,247.4793
4424,152.11,147.5467
4425,385.68,350.9688
4426,367.3,297.513
4427,190.3,176.979
4428,377.17,358.3115
4429,264.22,229.8714
4430,47.51,42.2839
4431,7.82,6.1778
4432,237.92,216.5072
4433,166.93,128.5361
4434,173.83,140.8023
4435,129.51,120.4443
4436,192.11,147.9247
4437,383.38,379.5462
4438,8.37,6.3612
4439,70.41,57.0321
4440,406.69,361.9541
4441,459.05,376.421
4442,265.15,212.12
4443,292.69,283.9093
4444,148.44,117.2676
4445,378.34,359.423
4446,0.95,0.7315
4447,124.87,109.8856
4448,486.03,442.2873
4449,284.75,264.8175
4450,281.57,267.4915
4451,62.29,61.6671
4452,148.9,125.076
4453,462.67,453.4166
4454,95.68,86.112
4455,22.73,18.8659
4456,410.49,394.0704
4457,184.21,182.3679
4458,292.2,239.604
4459,208.73,181.5951
4460,378.41,314.0803
4461,235.69,181.4813
4462,140.57,115.2674
4463,481.26,462.0096
4464,349.87,269.3999
4465,70.98,67.431
4466,228.62,189.7546
4467,320.98,247.1546
4468,219.19,212.6143
4469,120.98,106.4624
4470,333.54,300.186
4471,239.04,215.136
4472,127.5,112.2
4473,329.41,316.2336
4474,2.19,2.0805
4475,369.25,302.785
4476,267.54,216.7074
4477,126.93,116.7756
4478,319.96,268.7664
4479,59.17,54.4364
4480,259.52,254.3296
4481,260.51,252.6947
4482,275.56,259.0264
4483,208.11,191.4612
4484,229.97,190.8751
4485,200.72,180.648
4486,174.3,142.926
4487,314.82,277.0416
4488,384.67,380.8233
4489,389.45,311.56
4490,191.46,183.8016
4491,341.28,290.088
4492,83.78,81.2666
4493,31.24,24.6796
4494,256.51,230.859
4495,434.87,426.1726
4496,13.05,10.962
4497,132.98,122.3416
4498,165.64,137.4812
4499,337.25,269.8
4500,39.65,30.134
4501,295.47,245.2401
4502,370.08,329.3712
4503,449.32,431.3472
4504,122.09,98.8929
4505,230.76,223.8372
4506,145.61,119.4002
4507,10.74,8.6994
4508,248.13,218.3544
4509,91.7,78.862
4510,155.75,149.52
4511,98.12,74.5712
4512,472.11,410.7357
4513,158.41,142.569
4514,396.1,368.373
4515,260.78,255.5644
4516,241.24,200.2292
4517,74.8,60.588
4518,253.98,215.883
4519,327.87,288.5256
4520,463.04,416.736
4521,272.67,248.1297
4522,81.98,77.0612
4523,210.49,204.1753
4524,276.36,212.7972
4525,473.31,440.1783
4526,451.21,365.4801
4527,273.42,218.736
4528,109.09,100.3628
4529,315.76,243.1352
4530,340.43,323.4085
4531,130.49,125.2704
4532,68.14,58.6004
4533,172.88,159.0496
4534,356.55,313.764
4535,198.06,166.3704
4536,229.16,206.244
4537,93.62,79.577
4538,233.37,200.6982
4539,182.15,142.077
4540,89.21,76.7206
4541,417.7,355.045
4542,257.77,224.2599
4543,24.63,22.9059
4544,330.47,317.2512
4545,48.12,40.4208
4546,3.22,2.5116
4547,372.48,342.6816
4548,97.97,94.0512
4549,97.42,77.936
4550,121.07,106.5416
4551,284,244.24
4552,438.79,377.3594
4553,195.58,158.4198
4554,134.05,116.6235
4555,172.41,132.7557
4556,231.8,176.168
4557,488.13,405.1479
4558,228.06,177.8868
4559,476.21,385.7301
4560,337.78,327.6466
4561,289.47,251.8389
4562,108.69,103.2555
4563,257.71,213.8993
4564,18.69,17.1948
4565,162.78,157.8966
4566,258.52,201.6456
4567,193.17,179.6481
4568,367.18,286.4004
4569,114.48,99.5976
4570,401.98,381.881
4571,46.41,45.4818
4572,452.92,357.8068
4573,271.18,257.621
4574,65.95,55.398
4575,306.05,232.598
4576,7.38,7.2324
4577,381.66,339.6774
4578,459.72,404.5536
4579,402.05,353.804
4580,115.82,89.1814
4581,73.68,58.944
4582,141.4,117.362
4583,92.5,90.65
4584,152.89,129.9565
4585,428.08,385.272
4586,120.35,98.687
4587,148.95,145.971
4588,4.07,3.7444
4589,487.25,443.3975
4590,39.16,33.6776
4591,465,455.7
4592,164.35,128.193
4593,48.03,39.3846
4594,360.55,302.862
4595,336.17,309.2764
4596,332.62,325.9676
4597,298.93,275.0156
4598,29.85,24.477
4599,137.5,118.25
4600,163.81,147.429
4601,424.94,322.9544
4602,433.03,415.7088
4603,201.29,167.0707
4604,234.29,213.2039
4605,312.17,268.4662
4606,28.76,23.008
4607,224.52,204.3132
4608,315.07,296.1658
4609,124.82,99.856
4610,78.77,77.9823
4611,446.11,343.5047
4612,435.82,339.9396
4613,466.25,410.3
4614,296.76,278.9544
4615,234.06,212.9946
4616,454.78,395.6586
4617,104.03,92.5867
4618,319.66,303.677
4619,375.01,348.7593
4620,66.87,55.5021
4621,280.33,274.7234
4622,397.9,385.963
4623,106.32,104.1936
4624,304.01,261.4486
4625,354.11,283.288
4626,108.87,94.7169
4627,5.98,5.5016
4628,430.93,370.5998
4629,98.69,83.8865
4630,155.76,147.972
4631,227.75,223.195
4632,414.14,401.7158
4633,235.61,219.1173
4634,67.66,65.6302
4635,24.38,23.161
4636,101.84,90.6376
4637,78.82,77.2436
4638,358.42,354.8358
4639,131.66,129.0268
4640,334.96,284.716
4641,126.27,97.2279
4642,50.91,41.2371
4643,240.67,233.4499
4644,434.35,347.48
4645,468.02,402.4972
4646,358.8,319.332
4647,326.79,274.5036
4648,188.65,175.4445
4649,225.54,187.1982
4650,218.92,166.3792
4651,106.63,98.0996
4652,139.77,134.1792
4653,13.34,11.7392
4654,476.06,380.848
4655,394.27,335.1295
4656,186.93,145.8054
4657,196.53,163.1199
4658,395.59,296.6925
4659,109.82,107.6236
4660,135.93,111.4626
4661,196.14,152.9892
4662,282.59,228.8979
4663,340.36,262.0772
4664,234.54,215.7768
4665,189.67,183.9799
4666,278.76,239.7336
4667,225.26,177.9554
4668,293.84,282.0864
4669,244.59,193.2261
4670,480.6,379.674
4671,25.62,19.9836
4672,383.81,326.2385
4673,284.14,235.8362
4674,101.65,97.584
4675,452.46,407.214
4676,452.08,379.7472
4677,192.25,169.18
4678,110.23,88.184
4679,37.87,31.0534
4680,362.03,322.2067
4681,372.55,335.295
4682,324.75,282.5325
4683,5.57,4.8459
4684,156.35,153.223
4685,455.18,355.0404
4686,291.19,235.8639
4687,317.83,260.6206
4688,178.12,138.9336
4689,455.54,446.4292
4690,213.36,160.02
4691,167.69,152.5979
4692,241.64,200.5612
4693,200.09,182.0819
4694,249,189.24
4695,193.07,185.3472
4696,13.35,12.015
4697,455.66,432.877
4698,399.03,391.0494
4699,270.09,248.4828
4700,261.43,232.6727
4701,473.84,426.456
4702,320.05,288.045
4703,60.58,56.9452
4704,193.86,168.6582
4705,143.39,136.2205
4706,237.6,220.968
4707,351.6,330.504
4708,168.63,165.2574
4709,264.3,261.657
4710,489.17,484.2783
4711,415.89,320.2353
4712,21.26,20.6222
4713,466.07,428.7844
4714,486.14,388.912
4715,442.12,424.4352
4716,408.93,372.1263
4717,347.47,340.5206
4718,319,274.34
4719,103.23,80.5194
4720,305.04,295.8888
4721,193.51,150.9378
4722,272.59,258.9605
4723,294.8,288.904
4724,155.58,132.243
4725,195.43,193.4757
4726,266.27,255.6192
4727,166.27,133.016
4728,409.5,348.075
4729,190.37,177.0441
4730,72.22,58.4982
4731,260.32,213.4624
4732,247.22,190.3594
4733,439.79,329.8425
4734,101.96,92.7836
4735,204.53,182.0317
4736,449.25,390.8475
4737,363.49,276.2524
4738,455.42,423.5406
4739,230.16,174.9216
4740,340.6,333.788
4741,486.79,457.5826
4742,170.44,167.0312
4743,2.57,2.4415
4744,70.17,64.5564
4745,356.28,285.024
4746,358.26,300.9384
4747,404.15,387.984
4748,316,243.32
4749,231.14,187.2234
4750,369.65,325.292
4751,345.6,321.408
4752,369.46,306.6518
4753,273.44,210.5488
4754,87.33,82.0902
4755,85.72,78.8624
4756,130.28,113.3436
4757,470.35,428.0185
4758,488.26,458.9644
4759,368.28,279.8928
4760,63.17,50.536
4761,23.98,21.582
4762,19.3,16.598
4763,53.01,47.709
4764,5.5,5.445
4765,433.56,385.8684
4766,423.46,402.287
4767,430.11,417.2067
4768,419.64,327.3192
4769,406.8,313.236
4770,275.53,267.2641
4771,387.76,317.9632
4772,231.66,194.5944
4773,301.09,237.8611
4774,466.4,387.112
4775,403.03,358.6967
4776,457.38,370.4778
4777,184.46,182.6154
4778,301.53,274.3923
4779,384.61,373.0717
4780,76.82,75.2836
4781,172.86,141.7452
4782,322.95,310.032
4783,415.96,407.6408
4784,202.26,192.147
4785,456.29,419.7868
4786,385.63,374.0611
4787,78.07,60.8946
4788,293.88,270.3696
4789,299.82,236.8578
4790,383.34,364.173
4791,1.68,1.6296
4792,286.29,234.7578
4793,218.91,188.2626
4794,180.19,149.5577
4795,157.04,152.3288
4796,331.76,252.1376
4797,74.58,67.122
4798,110.38,86.0964
4799,29.53,22.7381
4800,381.07,331.5309
4801,91.28,83.9776
4802,352.13,292.2679
4803,39.5,30.81
4804,12.27,9.9387
4805,336.85,326.7445
4806,286.37,226.2323
4807,472.71,463.2558
4808,271.86,220.2066
4809,86.43,75.1941
4810,358.39,344.0544
4811,28.65,27.2175
4812,49.02,38.2356
4813,384.65,369.264
4814,45.97,42.7521
4815,466.93,359.5361
4816,150.37,145.8589
4817,344.39,285.8437
4818,424.28,360.638
4819,487.01,374.9977
4820,248.17,240.7249
4821,86.43,83.8371
4822,455.08,364.064
4823,338.94,288.099
4824,48.45,40.698
4825,275.49,256.2057
4826,242.07,234.8079
4827,169.18,167.4882
4828,348.53,268.3681
4829,101.19,90.0591
4830,85.61,81.3295
4831,167.33,158.9635
4832,312.59,306.3382
4833,428.02,410.8992
4834,325.69,260.552
4835,41.39,33.5259
4836,266.01,260.6898
4837,432.53,428.2047
4838,438.55,434.1645
4839,478.41,368.3757
4840,20.03,17.8267
4841,31.57,29.0444
4842,456.12,446.9976
4843,452.65,443.597
4844,101.24,87.0664
4845,415.72,353.362
4846,382.11,313.3302
4847,215.83,170.5057
4848,344.46,282.4572
4849,172.36,144.7824
4850,255.19,244.9824
4851,290.96,288.0504
4852,479.71,422.1448
4853,5.82,4.365
4854,76.2,65.532
4855,289.57,220.0732
4856,225.42,223.1658
